Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_severity,Cause_of_accident,Accident_severity,Number_of_vehicles_involved_log,Number_of_casualties_log
18:30:00,Sunday,Dewasa,Male,Above high school,Employee,1-2yr,Non-Motorized,Owner,2-5yrs,No defect,Rural village areas,Other,Gentle horizontal curve,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,2,5,Entering a junction,2,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.791759469228055
18:30:00,Sunday,Dewasa,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Owner,,No defect,Office areas,Divided Road (Median),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,5,Other,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.791759469228055
15:50:00,Thursday,Unknwon,Female,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,2-5yrs,No defect,Residential areas,Other,Gentle horizontal curve,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
15:50:00,Thursday,Dewasa,Male,Junior high school,Employee,5-10yr,Commercial Vehicle,Owner,,,Residential areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
15:40:00,Friday,Remaja,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Owner,,7, Outside rural areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Other,2,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
15:40:00,Friday,Lansia,Male,,,,Private Vehicle,Owner,Above 10yr,,Residential areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
7:50:00,Thursday,Dewasa,Male,Junior high school,Employee,2-5yr,Private Vehicle,Owner,5-10yrs,5, Church areas,Other,Tangent road with flat terrain,O Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Serious Injury,1.0986122886681096,0.6931471805599453
7:50:00,Thursday,Dewasa,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,O Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Serious Injury,1.0986122886681096,0.6931471805599453
17:05:00,Monday,Dewasa,Male,Junior high school,Employee,Above 10yr,Private Vehicle,Owner,Unknown,No defect,Office areas,Other,Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,3,Reckless Driving,Serious Injury,0.6931471805599453,0.6931471805599453
15:25:00,Monday,Dewasa,Male,Junior high school,Employee,1-2yr,Other,Governmental,,No defect,Office areas,Other,Escarpments,No junction,Asphalt roads,Wet or damp,Daylight,Cloudy,Vehicle with vehicle collision,1,1,Going straight,3,Unsafe Lane Change,Slight Injury,0.6931471805599453,0.6931471805599453
9:45:00,Monday,Lansia,Male,Above high school,Owner,1-2yr,Commercial Vehicle,Owner,2-5yrs,,Other,Other,Tangent road with mountainous terrain and,Unknown,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Reversing,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.0986122886681096
9:45:00,Monday,Lansia,Male,Above high school,Employee,No Licence,Public Transport,Owner,2-5yrs,,Other,Other,Tangent road with flat terrain,Unknown,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Moving Backward,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.0986122886681096
9:45:00,Monday,Unknwon,Female,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,Unknown,No defect,Residential areas,Other,Tangent road with flat terrain,Unknown,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Overtaking,3,Reckless Driving,Slight Injury,1.0986122886681096,1.0986122886681096
10:16:00,Friday,Dewasa,Male,Junior high school,Employee,5-10yr,Private Vehicle,Owner,,,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,1,1,Going straight,3,Reckless Driving,Slight Injury,0.6931471805599453,0.6931471805599453
8:54:00,Thursday,Lansia,Male,Junior high school,Employee,Above 10yr,Other,Owner,Below 1yr,,Other,Other,Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,1,1,Going straight,3,Distance & Priority Violation,Slight Injury,0.6931471805599453,0.6931471805599453
13:00:00,Thursday,Dewasa,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Owner,5-10yrs,,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Serious Injury,1.0986122886681096,0.6931471805599453
13:00:00,Thursday,Remaja,Male,Junior high school,Owner,5-10yr,Public Transport,Governmental,5-10yrs,No defect,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Serious Injury,1.0986122886681096,0.6931471805599453
17:10:00,Wednesday,Dewasa,Male,Elementary school,Employee,2-5yr,Public Transport,Owner,2-5yrs,No defect,Other,Divided Road (Median),Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
17:10:00,Wednesday,Dewasa,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Owner,,No defect,Other,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Rollover,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
21:00:00,Saturday,Dewasa,Male,Junior high school,Employee,Below 1yr,Commercial Vehicle,Owner,2-5yrs,, Church areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,Going straight,2,Distance & Priority Violation,Fatal injury,0.6931471805599453,0.6931471805599453
16:13:00,Wednesday,Remaja,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Owner,5-10yrs,,Other,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,2,1,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
16:13:00,Wednesday,Dewasa,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Organization,2-5yrs,, Industrial areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Cloudy,Collision with roadside objects,2,1,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
17:20:00,Tuesday,Dewasa,Male,Elementary school,Employee,5-10yr,Commercial Vehicle,Owner,,No defect,Residential areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
17:20:00,Tuesday,Dewasa,Male,Junior high school,Employee,Above 10yr,,Governmental,Above 10yr,No defect,Other,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
22:00:00,Saturday,Dewasa,Male,,,,Other,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Vehicle with vehicle collision,1,1,Other,3,Distance & Priority Violation,Slight Injury,0.6931471805599453,0.6931471805599453
7:58:00,Monday,Dewasa,Male,Junior high school,Employee,2-5yr,,Owner,,No defect, Industrial areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
7:58:00,Monday,Dewasa,Male,Junior high school,Employee,5-10yr,Public Transport,Owner,1-2yr,No defect, Industrial areas,Divided Road (Median),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,2,1,Moving Backward,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
20:16:00,Sunday,Dewasa,Male,Above high school,Employee,2-5yr,Special Vehicle,Owner,,No defect,Other,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Other,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
20:16:00,Sunday,Unknwon,Female,,,,Commercial Vehicle,Organization,Above 10yr,, Hospital areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
20:00:00,Saturday,Lansia,Male,,Employee,1-2yr,Commercial Vehicle,Owner,Unknown,,Office areas,One Way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Collision with roadside objects,1,1,Going straight,3,Reckless Driving,Slight Injury,0.6931471805599453,0.6931471805599453
18:40:00,Thursday,Dewasa,Male,Junior high school,Employee,2-5yr,Public Transport,Owner,2-5yrs,No defect, Church areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Collision with roadside objects,1,1,Going straight,3,Reckless Driving,Slight Injury,0.6931471805599453,0.6931471805599453
16:31:00,Wednesday,Dewasa,Male,Junior high school,Employee,Above 10yr,Private Vehicle,Organization,5-10yrs,No defect, Hospital areas,Other,Tangent road with mountainous terrain and,Unknown,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,Going straight,3,Distance & Priority Violation,Slight Injury,0.6931471805599453,0.6931471805599453
18:45:00,Tuesday,Dewasa,Male,Junior high school,Employee,Below 1yr,Private Vehicle,Owner,Above 10yr,No defect,Office areas,Other,Tangent road with flat terrain,O Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Other/Unknown,Serious Injury,1.0986122886681096,0.6931471805599453
18:45:00,Tuesday,Dewasa,Male,Junior high school,Employee,2-5yr,Private Vehicle,Owner,2-5yrs,No defect,Other,Other,Escarpments,O Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Serious Injury,1.0986122886681096,0.6931471805599453
15:16:00,Monday,Dewasa,Male,Junior high school,Employee,Below 1yr,Public Transport,Owner,1-2yr,,Office areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Cloudy,Collision with roadside objects,1,1,Going straight,3,Unsafe Lane Change,Slight Injury,0.6931471805599453,0.6931471805599453
18:35:00,Wednesday,Remaja,Male,High school,Employee,5-10yr,Commercial Vehicle,Owner,2-5yrs,,Office areas,Other,Tangent road with mountainous terrain and,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
18:35:00,Wednesday,Dewasa,Male,Above high school,Employee,1-2yr,Commercial Vehicle,Owner,,No defect,Other,Divided Road (Median),Steep grade downward with mountainous terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
20:40:00,Tuesday,Dewasa,Male,Junior high school,Employee,Below 1yr,Commercial Vehicle,Owner,1-2yr,No defect,Office areas,Other,Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,2,Other,3,Reckless Driving,Slight Injury,0.6931471805599453,1.0986122886681096
20:40:00,Tuesday,Dewasa,Male,,,,Commercial Vehicle,Owner,,No defect,Residential areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Rollover,1,2,Reversing,3,Speeding,Slight Injury,0.6931471805599453,1.0986122886681096
17:34:00,Monday,Dewasa,Male,High school,Employee,Below 1yr,Special Vehicle,Owner,Unknown,,Other,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Other,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
17:34:00,Monday,Dewasa,Male,High school,Employee,Below 1yr,Commercial Vehicle,Owner,2-5yrs,,Office areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Other,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
20:20:00,Wednesday,Dewasa,Male,,,,,Owner,5-10yrs,,Office areas,Other,Tangent road with mountainous terrain and,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,1,1,Reversing,3,Distance & Priority Violation,Serious Injury,0.6931471805599453,0.6931471805599453
22:25:00,Friday,Dewasa,Male,High school,Employee,2-5yr,,,,,Office areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Other/Unknown,Slight Injury,1.0986122886681096,1.0986122886681096
22:25:00,Friday,Dewasa,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Owner,5-10yrs,No defect,Other,Other,Tangent road with mild grade and flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Other/Unknown,Slight Injury,1.0986122886681096,1.0986122886681096
22:25:00,Friday,Dewasa,Male,Junior high school,Employee,Above 10yr,Other,Owner,,No defect, Church areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,1.0986122886681096
15:10:00,Friday,Lansia,Male,Junior high school,Employee,5-10yr,Other,Owner,Unknown,No defect, Industrial areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,3,Distance & Priority Violation,Slight Injury,0.6931471805599453,0.6931471805599453
17:10:00,Wednesday,Dewasa,Male,Junior high school,Employee,1-2yr,Private Vehicle,Owner,1-2yr,No defect,Office areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,2,1,Turnover,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
17:10:00,Wednesday,Dewasa,Male,Unknown,Employee,Below 1yr,Other,Owner,Unknown,No defect, Church areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
6:12:00,Saturday,Dewasa,Male,Junior high school,Employee,Below 1yr,Private Vehicle,Owner,,,Office areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,Going straight,3,Reckless Driving,Slight Injury,1.3862943611198906,0.6931471805599453
6:12:00,Saturday,Lansia,Male,High school,Employee,2-5yr,Public Transport,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.3862943611198906,0.6931471805599453
6:12:00,Saturday,Lansia,Male,Junior high school,Owner,1-2yr,Commercial Vehicle,Owner,,,Residential areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,1,Going straight,3,Other/Unknown,Slight Injury,1.3862943611198906,0.6931471805599453
11:05:00,Thursday,Lansia,Male,Junior high school,Employee,5-10yr,,Owner,5-10yrs,,Office areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with roadside objects,2,1,Going straight,3,Unsafe Lane Change,Serious Injury,1.0986122886681096,0.6931471805599453
11:05:00,Thursday,Dewasa,Male,Elementary school,Employee,2-5yr,Private Vehicle,Owner,5-10yrs,,Residential areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,3,Distance & Priority Violation,Serious Injury,1.0986122886681096,0.6931471805599453
17:43:00,Wednesday,Dewasa,Male,Elementary school,Owner,5-10yr,,Owner,2-5yrs,,Office areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,2,2,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,1.0986122886681096
17:43:00,Wednesday,Dewasa,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Owner,2-5yrs,No defect,Office areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
