Time,Day,Age_band_of_driver,Sex_of_driver,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity
09:00:00,Thursday,18-30,Male,Owner,2-5yr,Public (12 seats),Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Self-accident,2,1,Moving forward,na,na,na,Self-employed,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury
09:00:00,Thursday,18-30,Male,Employee,2-5yr,Public (12 seats),Owner,  Recreational areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Darkness - lights lit,Normal,Stationary Object Collision,1,1,Moving forward,Male,18-30,3,Driver,Normal,Not a Pedestrian,Other,Slight Injury
09:00:00,Friday,31-50,Male,Employee,2-5yr,Stationwagen,Owner, Church areas,One way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,3,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,Other,Slight Injury
09:00:00,Friday,31-50,Male,Employee,2-5yr,Lorry (41 - 100 Quintal),Owner,School areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,3,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury
17:00:00,Monday,Over 51,Male,Employee,5-10yr,Automobile,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,2,3,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury
17:00:00,Monday,31-50,Male,Employee,5-10yr,Pick up upto 10 Quintal,Owner,Other,,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Moving Backward,Slight Injury
16:00:00,Sunday,31-50,Male,Employee,Above 10yr,Automobile,Owner,Residential areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury
16:00:00,Sunday,Under 18,Male,Employee,5-10yr,Public (13 - 45 seats),Owner,Other,Undivided Two way,Tangent road with flat terrain,,Earth roads,Dry,Darkness - lights lit,Normal,Vehicle Collision,3,1,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
15:00:00,Tuesday,31-50,Male,Employee,5-10yr,Public (> 45 seats),Owner,Other,other,Steep grade downward with mountainous terrain,,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle Collision,3,1,Moving forward,Female,18-30,3,,,Not a Pedestrian,No distancing,Slight Injury
15:00:00,Tuesday,Under 18,Male,Employee,Above 10yr,Stationwagen,Owner,Office areas,One way,Steep grade downward with mountainous terrain,,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle Collision,3,1,Moving forward,Female,31-50,2,Self-employed,Normal,Not a Pedestrian,Other,Slight Injury
20:00:00,Saturday,18-30,Male,Owner,5-10yr,Automobile,Owner,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,3,3,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
20:00:00,Saturday,18-30,Male,Owner,5-10yr,Lorry (41 - 100 Quintal),Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Pedestrian Collision,3,3,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury
07:00:00,Wednesday,31-50,Male,Employee,5-10yr,Stationwagen,Organization,Residential areas,Undivided Two way,Tangent road with flat terrain,,Earth roads,Dry,Daylight,Normal,Vehicle Collision,3,3,Moving forward,Male,18-30,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
07:00:00,Wednesday,Under 18,Male,Employee,Below 1yr,Lorry (41 - 100 Quintal),Owner, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,3,3,Turning,na,na,na,Other,Normal,Not a Pedestrian,No distancing,Slight Injury
19:00:00,Sunday,Over 51,Male,Employee,5-10yr,Public (12 seats),Governmental,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,1,Moving backward,na,na,na,Employee,Normal,Not a Pedestrian,No priority to vehicle,Serious Injury
06:00:00,Wednesday,31-50,Male,Employee,5-10yr,Lorry (41 - 100 Quintal),Owner,Office areas,One way,Tangent road with flat terrain,,Earth roads,Dry,Darkness - lights lit,Normal,Vehicle Collision,1,1,Moving forward,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury
06:00:00,Wednesday,Under 18,Male,Employee,5-10yr,Other,Governmental,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,31-50,3,Self-employed,Normal,Unknown or other,No priority to pedestrian,Serious Injury
12:00:00,Friday,18-30,Male,Employee,Above 10yr,Stationwagen,Owner,Other,One way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving backward,Male,Over 51,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Serious Injury
12:00:00,Friday,18-30,Female,Employee,Above 10yr,Automobile,Owner, Industrial areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Female,18-30,2,,,Not a Pedestrian,Changing lane to the left,Slight Injury
12:00:00,Friday,Over 51,Male,Employee,Above 10yr,Public (> 45 seats),Owner, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving backward,na,na,na,Driver,Normal,Not a Pedestrian,Turnover,Slight Injury
18:00:00,Tuesday,31-50,Male,Employee,Above 10yr,Other,Owner,Residential areas,Undivided Two way,Steep grade downward with mountainous terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,18-30,2,Driver,Normal,Not a Pedestrian,Driving to the left,Slight Injury
18:00:00,Tuesday,Over 51,Male,Employee,Above 10yr,Lorry (41 - 100 Quintal),Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Female,18-30,3,Self-employed,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
11:00:00,Sunday,Under 18,Female,Employee,Above 10yr,Automobile,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,1,Moving forward,na,na,na,Self-employed,Normal,Not a Pedestrian,Driving to the left,Serious Injury
11:00:00,Sunday,Over 51,Male,Employee,5-10yr,Public (> 45 seats),Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,6,2,Other,Male,18-30,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Serious Injury
12:00:00,Saturday,18-30,Male,Employee,2-5yr,Automobile,Owner, Outside rural areas,Two-way (divided with broken lines road marking),Tangent road with mountainous terrain and,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,6,2,Other,na,na,na,Driver,Normal,Not a Pedestrian,No priority to pedestrian,Serious Injury
12:00:00,Saturday,18-30,Male,Employee,Below 1yr,Automobile,Owner, Church areas,Two-way (divided with broken lines road marking),Steep grade downward with mountainous terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,6,2,Moving forward,na,na,na,Self-employed,Normal,Not a Pedestrian,Driving carelessly,Serious Injury
08:00:00,Friday,31-50,Male,Employee,Below 1yr,Pick up upto 10 Quintal,Owner,Office areas,other,Tangent road with mountainous terrain and,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,6,2,Moving backward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury
08:00:00,Thursday,18-30,Male,Employee,2-5yr,Public (12 seats),Owner, Church areas,Two-way (divided with broken lines road marking),Steep grade downward with mountainous terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,6,2,Moving forward,Male,31-50,3,Self-employed,Normal,Not a Pedestrian,Moving Backward,Serious Injury
23:00:00,Friday,18-30,Male,Employee,Below 1yr,Lorry (41 - 100 Quintal),Owner,Office areas,other,Tangent road with mountainous terrain and,,Asphalt roads with some distress,Dry,Daylight,Normal,Vehicle Collision,6,2,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Serious Injury
23:00:00,Friday,31-50,Male,Employee,Below 1yr,Lorry (41 - 100 Quintal),Governmental,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Pedestrian Collision,2,2,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
22:00:00,Sunday,18-30,Male,Employee,5-10yr,Lorry (41 - 100 Quintal),Owner,School areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,2,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
22:00:00,Sunday,18-30,Male,Employee,5-10yr,Public (13 - 45 seats),Owner,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,2,Moving backward,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
22:00:00,Sunday,18-30,Male,Employee,Below 1yr,Lorry (41 - 100 Quintal),Owner,Office areas,other,Tangent road with mountainous terrain and,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,1,Moving forward,Male,31-50,2,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury
22:00:00,Sunday,Over 51,Male,Employee,Below 1yr,Lorry (41 - 100 Quintal),Owner,Rural village areasOffice areas,other,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Pedestrian Collision,2,1,Moving forward,na,na,na,,,Not a Pedestrian,Changing lane to the right,Serious Injury
22:00:00,Sunday,Over 51,Male,Employee,1-2yr,Motorcycle,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,2,1,Moving forward,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury
17:00:00,Tuesday,31-50,Female,Employee,Above 10yr,Lorry (41 - 100 Quintal),Owner,Residential areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,Under 18,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Serious Injury
17:00:00,Tuesday,Unknown,Male,Employee,Above 10yr,Ridden horse,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,Under 18,3,,,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,Overtaking,Serious Injury
17:00:00,Tuesday,Unknown,Male,Employee,Below 1yr,Automobile,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving backward,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
14:00:00,Sunday,31-50,Male,Employee,2-5yr,Lorry (41 - 100 Quintal),Owner,Residential areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury
14:00:00,Sunday,Under 18,Male,Employee,2-5yr,Pick up upto 10 Quintal,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,3,2,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Other,Slight Injury
06:00:00,Friday,18-30,Male,Employee,Above 10yr,Public (> 45 seats),Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,3,2,Moving backward,na,na,na,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
06:00:00,Friday,18-30,Male,Employee,2-5yr,Stationwagen,Owner,Office areas,,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,3,2,Moving backward,Female,Over 51,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
22:00:00,Wednesday,31-50,Male,Employee,2-5yr,Automobile,Owner,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,1,1,Moving forward,Male,18-30,3,Employee,Normal,Not a Pedestrian,Overtaking,Slight Injury
22:00:00,Wednesday,31-50,Male,Employee,1-2yr,Public (12 seats),Owner,Other,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,1,1,Turning,Female,18-30,3,Driver,Normal,Not a Pedestrian,Other,Slight Injury
19:00:00,Tuesday,Over 51,Male,Employee,5-10yr,Automobile,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,2,Turning,Male,18-30,3,Driver,Normal,Not a Pedestrian,Driving to the left,Slight Injury
19:00:00,Tuesday,31-50,Male,Employee,Below 1yr,Automobile,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,2,Moving forward,Female,18-30,3,,,Not a Pedestrian,Overtaking,Slight Injury
18:00:00,Wednesday,18-30,Male,Employee,Below 1yr,Automobile,Owner,Residential areas,One way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,2,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury
17:00:00,Sunday,31-50,Male,Employee,5-10yr,Lorry (41 - 100 Quintal),Owner,School areas,Undivided Two way,Tangent road with mild grade and flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,1,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury
17:00:00,Sunday,31-50,Male,Employee,Below 1yr,Automobile,Owner,Residential areas,Undivided Two way,Tangent road with mild grade and flat terrain,,Gravel roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,18-30,2,Driver,Normal,Not a Pedestrian,Other,Slight Injury
17:00:00,Thursday,31-50,Male,Employee,1-2yr,Automobile,Owner,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Self-accident,2,1,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury
17:00:00,Thursday,31-50,Male,Employee,2-5yr,Public (12 seats),Owner, Church areas,One way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,1,Moving forward,na,na,na,,,Not a Pedestrian,No priority to pedestrian,Serious Injury
17:00:00,Thursday,Over 51,Male,Employee,1-2yr,Taxi,Owner,Other,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Stationary Object Collision,2,3,Exiting,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
17:00:00,Friday,18-30,Male,Employee,5-10yr,Automobile,Owner,Other,One way,Tangent road with flat terrain,,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Pedestrian Collision,2,3,Moving backward,na,na,na,Employee,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury
17:00:00,Friday,Under 18,Male,Employee,Below 1yr,Public (12 seats),Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle Collision,2,3,Other,Male,31-50,3,,,Not a Pedestrian,Changing lane to the right,Slight Injury
08:00:00,Monday,Unknown,Male,Employee,Above 10yr,Stationwagen,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,2,Moving forward,Male,18-30,3,Driver,Normal,Not a Pedestrian,Driving to the left,Serious Injury
13:00:00,Tuesday,18-30,Male,Owner,5-10yr,Stationwagen,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,1,2,Moving forward,na,na,na,,,Not a Pedestrian,Changing lane to the left,Serious Injury
13:00:00,Tuesday,Under 18,Male,Employee,Below 1yr,Automobile,Owner,Office areas,Two-way (divided with solid lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,Over 51,3,Driver,Normal,Not a Pedestrian,Moving Backward,Serious Injury
23:00:00,Friday,Unknown,Male,Employee,5-10yr,Lorry (41 - 100 Quintal),Owner,Residential areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,Driving at high speed,Serious Injury
23:00:00,Friday,18-30,Male,Owner,5-10yr,Automobile,Owner,Office areas,One way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,Female,31-50,3,Self-employed,Normal,Not a Pedestrian,Moving Backward,Serious Injury
23:00:00,Friday,18-30,Male,Employee,2-5yr,Public (12 seats),Owner,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Vehicle Collision,2,1,Moving forward,na,na,na,Driver,Normal,Not a Pedestrian,No distancing,Serious Injury
20:00:00,Tuesday,31-50,Male,Employee,Above 10yr,Automobile,Owner,Office areas,Undivided Two way,Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Stationary Object Collision,1,1,Moving forward,Male,31-50,3,Employee,Normal,Not a Pedestrian,Other,Slight Injury
20:00:00,Tuesday,18-30,Male,Employee,5-10yr,Automobile,Owner,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Dry,Daylight,Normal,Self-accident,2,1,Moving forward,Male,31-50,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury
